LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,DC
1734243989.806368,948680.000,22505,4,DC,2,100,EA
1734243989.831368,948705.000,22505,4,DC,2,100,1
1734243989.856368,948730.000,22505,4,DC,2,100,EL
1734243989.881368,948755.000,22505,4,DC,2,100,1
1734243989.906869,948780.500,22522,4,DC,2,100,EA
1734243989.932369,948806.000,22522,4,DC,2,100,2
1734243989.957869,948831.500,22522,4,DC,2,100,EL
1734243989.983370,948857.000,22522,4,DC,2,100,2
1734243990.009120,948882.750,22539,4,DC,2,100,EA
1734243990.034870,948908.500,22539,4,DC,2,100,2
1734243990.060621,948934.250,22539,4,DC,2,100,EL
1734243990.086371,948960.000,22539,4,DC,2,100,2
1734243990.111621,948985.250,22556,4,DC,2,100,EA
1734243990.136871,949010.500,22556,4,DC,2,100,1
1734243990.162122,949035.750,22556,4,DC,2,100,EL
1734243990.187372,949061.000,22556,4,DC,2,100,1
1734243990.214372,949088.000,22575,4,DC,2,100,EA
1734243990.241373,949115.000,22575,4,DC,2,100,2
1734243990.268373,949142.000,22575,4,DC,2,100,EL
1734243990.295373,949169.000,22575,4,DC,2,100,2
1734243990.318624,949192.250,22592,4,DC,2,100,EA
1734243990.341874,949215.500,22592,4,DC,2,100,1
1734243990.365124,949238.750,22592,4,DC,2,100,EL
1734243990.388374,949262.000,22592,4,DC,2,100,1
1734243990.413875,949287.500,22608,4,DC,2,100,EA
1734243990.439375,949313.000,22608,4,DC,2,100,2
1734243990.464875,949338.500,22608,4,DC,2,100,EL
1734243990.490376,949364.000,22608,4,DC,2,100,2
1734243990.516376,949390.000,22625,4,DC,2,100,EA
1734243990.542376,949416.000,22625,4,DC,2,100,1
1734243990.568376,949442.000,22625,4,DC,2,100,EL
1734243990.594377,949468.000,22625,4,DC,2,100,1
1734243990.619627,949493.250,22644,4,DC,2,100,EA
1734243990.644877,949518.500,22644,4,DC,2,100,2
1734243990.670128,949543.750,22644,4,DC,2,100,EL
1734243990.695378,949569.000,22644,4,DC,2,100,2
1734243990.720378,949594.000,22661,4,DC,2,100,EA
1734243990.745378,949619.000,22661,4,DC,2,100,1
1734243990.770379,949644.000,22661,4,DC,2,100,EL
1734243990.795379,949669.000,22661,4,DC,2,100,1
1734243990.821379,949695.000,22677,4,DC,2,100,EA
1734243990.847380,949721.000,22677,4,DC,2,100,2
1734243990.873380,949747.000,22677,4,DC,2,100,EL
1734243990.899380,949773.000,22677,4,DC,2,100,2
1734243990.924630,949798.250,22695,4,DC,2,100,EA
1734243990.949881,949823.500,22695,4,DC,2,100,1
1734243990.975131,949848.750,22695,4,DC,2,100,EL
1734243991.000381,949874.000,22695,4,DC,2,100,1
1734243991.025632,949899.250,22713,4,DC,2,100,EA
1734243991.050882,949924.500,22713,4,DC,2,100,2
1734243991.076132,949949.750,22713,4,DC,2,100,EL
1734243991.101382,949975.000,22713,4,DC,2,100,2
1734243991.126383,950000.000,22730,4,DC,2,100,EA
1734243991.151383,950025.000,22730,4,DC,2,100,1
1734243991.176383,950050.000,22730,4,DC,2,100,EL
1734243991.201384,950075.000,22730,4,DC,2,100,1
1734243991.227134,950100.750,22747,4,DC,2,100,EA
1734243991.252884,950126.500,22747,4,DC,2,100,2
1734243991.278635,950152.250,22747,4,DC,2,100,EL
1734243991.304385,950178.000,22747,4,DC,2,100,2
1734243991.329885,950203.500,22764,4,DC,2,100,EA
1734243991.355386,950229.000,22764,4,DC,2,100,1
1734243991.380886,950254.500,22764,4,DC,2,100,EL
1734243991.406386,950280.000,22764,4,DC,2,100,1
1734243991.431636,950305.250,22782,4,DC,2,100,EA
1734243991.456887,950330.500,22782,4,DC,2,100,2
1734243991.482137,950355.750,22782,4,DC,2,100,EL
1734243991.507387,950381.000,22782,4,DC,2,100,2
1734243991.532387,950406.000,22799,4,DC,2,100,EA
1734243991.557388,950431.000,22799,4,DC,2,100,1
1734243991.582388,950456.000,22799,4,DC,2,100,EL
1734243991.607388,950481.000,22799,4,DC,2,100,1
1734243991.633639,950507.250,22816,4,DC,2,100,EA
1734243991.659889,950533.500,22816,4,DC,2,100,2
1734243991.686139,950559.750,22816,4,DC,2,100,EL
1734243991.712389,950586.000,22816,4,DC,2,100,2
1734243991.736890,950610.500,22833,4,DC,2,100,EA
1734243991.761390,950635.000,22833,4,DC,2,100,1
1734243991.785890,950659.500,22833,4,DC,2,100,EL
1734243991.810391,950684.000,22833,4,DC,2,100,1
1734243991.836141,950709.750,22851,4,DC,2,100,EA
1734243991.861891,950735.500,22851,4,DC,2,100,2
1734243991.887642,950761.250,22851,4,DC,2,100,EL
1734243991.913392,950787.000,22851,4,DC,2,100,2
1734243991.938142,950811.750,22869,4,DC,2,100,EA
1734243991.962893,950836.500,22869,4,DC,2,100,1
1734243991.987643,950861.250,22869,4,DC,2,100,EL
1734243992.012393,950886.000,22869,4,DC,2,100,1
1734243992.037893,950911.500,22886,4,DC,2,100,EA
1734243992.063394,950937.000,22886,4,DC,2,100,2
1734243992.088894,950962.500,22886,4,DC,2,100,EL
1734243992.114394,950988.000,22886,4,DC,2,100,2
1734243992.139645,951013.250,22902,4,DC,2,100,EA
1734243992.164895,951038.500,22902,4,DC,2,100,1
1734243992.190145,951063.750,22902,4,DC,2,100,EL
1734243992.215395,951089.000,22902,4,DC,2,100,1
1734243992.240646,951114.250,22921,4,DC,2,100,EA
1734243992.265896,951139.500,22921,4,DC,2,100,2
1734243992.291146,951164.750,22921,4,DC,2,100,EL
1734243992.316396,951190.000,22921,4,DC,2,100,2
1734243992.344397,951218.000,22938,4,DC,2,100,EA
1734243992.372397,951246.000,22938,4,DC,2,100,2
1734243992.400398,951274.000,22938,4,DC,2,100,EL
1734243992.428398,951302.000,22938,4,DC,2,100,2
1734243992.451148,951324.750,22956,4,DC,2,100,EA
1734243992.473898,951347.500,22956,4,DC,2,100,1
1734243992.496649,951370.250,22956,4,DC,2,100,EL
1734243992.519399,951393.000,22956,4,DC,2,100,1
1734243992.544899,951418.500,22972,4,DC,2,100,EA
1734243992.570400,951444.000,22972,4,DC,2,100,2
1734243992.595900,951469.500,22972,4,DC,2,100,EL
1734243992.621400,951495.000,22972,4,DC,2,100,2
1734243992.647650,951521.250,22990,4,DC,2,100,EA
1734243992.673901,951547.500,22990,4,DC,2,100,1
1734243992.700151,951573.750,22990,4,DC,2,100,EL
1734243992.726401,951600.000,22990,4,DC,2,100,1
1734243992.751652,951625.250,23007,4,DC,2,100,EA
1734243992.776902,951650.500,23007,4,DC,2,100,2
1734243992.802152,951675.750,23007,4,DC,2,100,EL
1734243992.827402,951701.000,23007,4,DC,2,100,2
1734243992.852153,951725.750,23025,4,DC,2,100,EA
1734243992.876903,951750.500,23025,4,DC,2,100,1
1734243992.901653,951775.250,23025,4,DC,2,100,EL
1734243992.926404,951800.000,23025,4,DC,2,100,1
1734243992.951904,951825.500,23041,4,DC,2,100,EA
1734243992.977404,951851.000,23041,4,DC,2,100,2
1734243993.002904,951876.500,23041,4,DC,2,100,EL
1734243993.028405,951902.000,23041,4,DC,2,100,2
1734243993.053905,951927.500,23059,4,DC,2,100,EA
1734243993.079405,951953.000,23059,4,DC,2,100,1
1734243993.104906,951978.500,23059,4,DC,2,100,EL
1734243993.130406,952004.000,23059,4,DC,2,100,1
1734243993.155906,952029.500,23076,4,DC,2,100,EA
1734243993.181406,952055.000,23076,4,DC,2,100,2
1734243993.206907,952080.500,23076,4,DC,2,100,EL
1734243993.232407,952106.000,23076,4,DC,2,100,2
1734243993.257407,952131.000,23095,4,DC,2,100,EA
1734243993.282408,952156.000,23095,4,DC,2,100,1
1734243993.307408,952181.000,23095,4,DC,2,100,EL
1734243993.332408,952206.000,23095,4,DC,2,100,1
1734243993.357908,952231.500,23110,4,DC,2,100,EA
1734243993.383409,952257.000,23110,4,DC,2,100,2
1734243993.408909,952282.500,23110,4,DC,2,100,EL
1734243993.434409,952308.000,23110,4,DC,2,100,2
1734243993.459660,952333.250,23128,4,DC,2,100,EA
1734243993.484910,952358.500,23128,4,DC,2,100,1
1734243993.510160,952383.750,23128,4,DC,2,100,EL
1734243993.535411,952409.000,23128,4,DC,2,100,1
1734243993.560911,952434.500,23146,4,DC,2,100,EA
1734243993.586411,952460.000,23146,4,DC,2,100,2
1734243993.611912,952485.500,23146,4,DC,2,100,EL
1734243993.637412,952511.000,23146,4,DC,2,100,2
1734243993.662662,952536.250,23164,4,DC,2,100,EA
1734243993.687912,952561.500,23164,4,DC,2,100,1
1734243993.713163,952586.750,23164,4,DC,2,100,EL
1734243993.738413,952612.000,23164,4,DC,2,100,1
1734243993.763913,952637.500,23179,4,DC,2,100,EA
1734243993.789414,952663.000,23179,4,DC,2,100,2
1734243993.814914,952688.500,23179,4,DC,2,100,EL
1734243993.840414,952714.000,23179,4,DC,2,100,2
1734243993.865664,952739.250,23197,4,DC,2,100,EA
1734243993.890915,952764.500,23197,4,DC,2,100,1
1734243993.916165,952789.750,23197,4,DC,2,100,EL
1734243993.941415,952815.000,23197,4,DC,2,100,1
1734243993.967666,952841.250,23215,4,DC,2,100,EA
1734243993.993916,952867.500,23215,4,DC,2,100,2
1734243994.020166,952893.750,23215,4,DC,2,100,EL
1734243994.046417,952920.000,23215,4,DC,2,100,2
1734243994.070917,952944.500,23233,4,DC,2,100,EA
1734243994.095417,952969.000,23233,4,DC,2,100,1
1734243994.119917,952993.500,23233,4,DC,2,100,EL
1734243994.144418,953018.000,23233,4,DC,2,100,1
1734243994.169918,953043.500,23249,4,DC,2,100,EA
1734243994.195418,953069.000,23249,4,DC,2,100,2
1734243994.220919,953094.500,23249,4,DC,2,100,EL
1734243994.246419,953120.000,23249,4,DC,2,100,2
1734243994.271669,953145.250,23267,4,DC,2,100,EA
1734243994.296919,953170.500,23267,4,DC,2,100,1
1734243994.322170,953195.750,23267,4,DC,2,100,EL
1734243994.347420,953221.000,23267,4,DC,2,100,1
1734243994.372670,953246.250,23286,4,DC,2,100,EA
1734243994.397921,953271.500,23286,4,DC,2,100,2
1734243994.423171,953296.750,23286,4,DC,2,100,EL
1734243994.448421,953322.000,23286,4,DC,2,100,2
1734243994.473422,953347.000,23304,4,DC,2,100,EA
1734243994.498422,953372.000,23304,4,DC,2,100,1
1734243994.523422,953397.000,23304,4,DC,2,100,EL
1734243994.548422,953422.000,23304,4,DC,2,100,1
1734243994.574173,953447.750,23321,4,DC,2,100,EA
1734243994.599923,953473.500,23321,4,DC,2,100,2
1734243994.625673,953499.250,23321,4,DC,2,100,EL
1734243994.651423,953525.000,23321,4,DC,2,100,2
1734243994.676924,953550.500,23338,4,DC,2,100,EA
1734243994.702424,953576.000,23338,4,DC,2,100,2
1734243994.727924,953601.500,23338,4,DC,2,100,EL
1734243994.753425,953627.000,23338,4,DC,2,100,2
1734243994.778425,953652.000,23355,4,DC,2,100,EA
1734243994.803425,953677.000,23355,4,DC,2,100,1
1734243994.828426,953702.000,23355,4,DC,2,100,EL
1734243994.853426,953727.000,23355,4,DC,2,100,1
1734243994.880426,953754.000,23374,4,DC,2,100,EA
1734243994.907427,953781.000,23374,4,DC,2,100,2
1734243994.934427,953808.000,23374,4,DC,2,100,EL
1734243994.961427,953835.000,23374,4,DC,2,100,2
1734243994.984677,953858.250,23391,4,DC,2,100,EA
1734243995.007928,953881.500,23391,4,DC,2,100,1
1734243995.031178,953904.750,23391,4,DC,2,100,EL
1734243995.054428,953928.000,23391,4,DC,2,100,1
1734243995.079928,953953.500,23407,4,DC,2,100,EA
1734243995.105429,953979.000,23407,4,DC,2,100,2
1734243995.130929,954004.500,23407,4,DC,2,100,EL
1734243995.156429,954030.000,23407,4,DC,2,100,2
1734243995.182430,954056.000,23424,4,DC,2,100,EA
1734243995.208430,954082.000,23424,4,DC,2,100,1
1734243995.234430,954108.000,23424,4,DC,2,100,EL
1734243995.260431,954134.000,23424,4,DC,2,100,1
1734243995.285681,954159.250,23443,4,DC,2,100,EA
1734243995.310931,954184.500,23443,4,DC,2,100,2
1734243995.336181,954209.750,23443,4,DC,2,100,EL
1734243995.361432,954235.000,23443,4,DC,2,100,2
1734243995.386432,954260.000,23460,4,DC,2,100,EA
1734243995.411432,954285.000,23460,4,DC,2,100,1
1734243995.436433,954310.000,23460,4,DC,2,100,EL
1734243995.461433,954335.000,23460,4,DC,2,100,1
1734243995.487433,954361.000,23476,4,DC,2,100,EA
1734243995.513433,954387.000,23476,4,DC,2,100,2
1734243995.539434,954413.000,23476,4,DC,2,100,EL
1734243995.565434,954439.000,23476,4,DC,2,100,2
1734243995.590184,954463.750,23494,4,DC,2,100,EA
1734243995.614935,954488.500,23494,4,DC,2,100,1
1734243995.639685,954513.250,23494,4,DC,2,100,EL
1734243995.664435,954538.000,23494,4,DC,2,100,1
1734243995.689935,954563.500,23512,4,DC,2,100,EA
1734243995.715436,954589.000,23512,4,DC,2,100,2
1734243995.740936,954614.500,23512,4,DC,2,100,EL
1734243995.766436,954640.000,23512,4,DC,2,100,2
1734243995.791437,954665.000,23529,4,DC,2,100,EA
1734243995.816437,954690.000,23529,4,DC,2,100,1
1734243995.841437,954715.000,23529,4,DC,2,100,EL
1734243995.866438,954740.000,23529,4,DC,2,100,1
1734243995.892188,954765.750,23546,4,DC,2,100,EA
1734243995.917938,954791.500,23546,4,DC,2,100,2
1734243995.943688,954817.250,23546,4,DC,2,100,EL
1734243995.969439,954843.000,23546,4,DC,2,100,2
1734243995.995189,954868.750,23563,4,DC,2,100,EA
1734243996.020939,954894.500,23563,4,DC,2,100,1
1734243996.046690,954920.250,23563,4,DC,2,100,EL
1734243996.072440,954946.000,23563,4,DC,2,100,1
1734243996.096940,954970.500,23581,4,DC,2,100,EA
1734243996.121441,954995.000,23581,4,DC,2,100,2
1734243996.145941,955019.500,23581,4,DC,2,100,EL
1734243996.170441,955044.000,23581,4,DC,2,100,2
1734243996.195691,955069.250,23598,4,DC,2,100,EA
1734243996.220942,955094.500,23598,4,DC,2,100,1
1734243996.246192,955119.750,23598,4,DC,2,100,EL
1734243996.271442,955145.000,23598,4,DC,2,100,1
1734243996.297193,955170.750,23615,4,DC,2,100,EA
1734243996.322943,955196.500,23615,4,DC,2,100,2
1734243996.348693,955222.250,23615,4,DC,2,100,EL
1734243996.374444,955248.000,23615,4,DC,2,100,2
1734243996.399444,955273.000,23632,4,DC,2,100,EA
1734243996.424444,955298.000,23632,4,DC,2,100,1
1734243996.449444,955323.000,23632,4,DC,2,100,EL
1734243996.474445,955348.000,23632,4,DC,2,100,1
1734243996.500445,955374.000,23650,4,DC,2,100,EA
1734243996.526445,955400.000,23650,4,DC,2,100,2
1734243996.552445,955426.000,23650,4,DC,2,100,EL
1734243996.578446,955452.000,23650,4,DC,2,100,2
1734243996.603196,955476.750,23668,4,DC,2,100,EA
1734243996.627946,955501.500,23668,4,DC,2,100,1
1734243996.652697,955526.250,23668,4,DC,2,100,EL
1734243996.677447,955551.000,23668,4,DC,2,100,1
1734243996.702947,955576.500,23685,4,DC,2,100,EA
1734243996.728448,955602.000,23685,4,DC,2,100,2
1734243996.753948,955627.500,23685,4,DC,2,100,EL
1734243996.779448,955653.000,23685,4,DC,2,100,2
1734243996.804698,955678.250,23701,4,DC,2,100,EA
1734243996.829949,955703.500,23701,4,DC,2,100,1
1734243996.855199,955728.750,23701,4,DC,2,100,EL
1734243996.880449,955754.000,23701,4,DC,2,100,1
1734243996.905950,955779.500,23720,4,DC,2,100,EA
1734243996.931450,955805.000,23720,4,DC,2,100,2
1734243996.956950,955830.500,23720,4,DC,2,100,EL
1734243996.982450,955856.000,23720,4,DC,2,100,2
1734243997.007201,955880.750,23737,4,DC,2,100,EA
1734243997.031951,955905.500,23737,4,DC,2,100,1
1734243997.056701,955930.250,23737,4,DC,2,100,EL
1734243997.081452,955955.000,23737,4,DC,2,100,1
1734243997.106952,955980.500,23754,4,DC,2,100,EA
1734243997.132452,956006.000,23754,4,DC,2,100,2
1734243997.157953,956031.500,23754,4,DC,2,100,EL
1734243997.183453,956057.000,23754,4,DC,2,100,2
1734243997.209203,956082.750,23771,4,DC,2,100,EA
1734243997.234953,956108.500,23771,4,DC,2,100,2
1734243997.260704,956134.250,23771,4,DC,2,100,EL
1734243997.286454,956160.000,23771,4,DC,2,100,2
1734243997.311454,956185.000,23789,4,DC,2,100,EA
1734243997.336455,956210.000,23789,4,DC,2,100,1
1734243997.361455,956235.000,23789,4,DC,2,100,EL
1734243997.386455,956260.000,23789,4,DC,2,100,1
1734243997.413455,956287.000,23806,4,DC,2,100,EA
1734243997.440456,956314.000,23806,4,DC,2,100,2
1734243997.467456,956341.000,23806,4,DC,2,100,EL
1734243997.494457,956368.000,23806,4,DC,2,100,2
1734243997.517707,956391.250,23824,4,DC,2,100,EA
1734243997.540957,956414.500,23824,4,DC,2,100,1
1734243997.564207,956437.750,23824,4,DC,2,100,EL
1734243997.587457,956461.000,23824,4,DC,2,100,1
1734243997.612958,956486.500,23840,4,DC,2,100,EA
1734243997.638458,956512.000,23840,4,DC,2,100,2
1734243997.663958,956537.500,23840,4,DC,2,100,EL
1734243997.689459,956563.000,23840,4,DC,2,100,2
1734243997.715459,956589.000,23858,4,DC,2,100,EA
1734243997.741459,956615.000,23858,4,DC,2,100,1
1734243997.767460,956641.000,23858,4,DC,2,100,EL
1734243997.793460,956667.000,23858,4,DC,2,100,1
1734243997.818710,956692.250,23875,4,DC,2,100,EA
1734243997.843961,956717.500,23875,4,DC,2,100,2
1734243997.869211,956742.750,23875,4,DC,2,100,EL
1734243997.894461,956768.000,23875,4,DC,2,100,2
1734243997.919461,956793.000,23894,4,DC,2,100,EA
1734243997.944462,956818.000,23894,4,DC,2,100,1
1734243997.969462,956843.000,23894,4,DC,2,100,EL
1734243997.994462,956868.000,23894,4,DC,2,100,1
1734243998.020712,956894.250,23909,4,DC,2,100,EA
1734243998.046963,956920.500,23909,4,DC,2,100,2
1734243998.073213,956946.750,23909,4,DC,2,100,EL
1734243998.099463,956973.000,23909,4,DC,2,100,2
1734243998.124714,956998.250,23927,4,DC,2,100,EA
1734243998.149964,957023.500,23927,4,DC,2,100,1
1734243998.175214,957048.750,23927,4,DC,2,100,EL
1734243998.200464,957074.000,23927,4,DC,2,100,1
1734243998.225965,957099.500,23945,4,DC,2,100,EA
1734243998.251465,957125.000,23945,4,DC,2,100,2
1734243998.276965,957150.500,23945,4,DC,2,100,EL
1734243998.302466,957176.000,23945,4,DC,2,100,2
1734243998.327216,957200.750,23963,4,DC,2,100,EA
1734243998.351966,957225.500,23963,4,DC,2,100,1
1734243998.376717,957250.250,23963,4,DC,2,100,EL
1734243998.401467,957275.000,23963,4,DC,2,100,1
1734243998.426967,957300.500,23978,4,DC,2,100,EA
1734243998.452467,957326.000,23978,4,DC,2,100,2
1734243998.477968,957351.500,23978,4,DC,2,100,EL
1734243998.503468,957377.000,23978,4,DC,2,100,2
1734243998.528968,957402.500,23996,4,DC,2,100,EA
1734243998.554469,957428.000,23996,4,DC,2,100,1
1734243998.579969,957453.500,23996,4,DC,2,100,EL
1734243998.605469,957479.000,23996,4,DC,2,100,1
1734243998.630720,957504.250,24014,4,DC,2,100,EA
1734243998.655970,957529.500,24014,4,DC,2,100,2
1734243998.681220,957554.750,24014,4,DC,2,100,EL
1734243998.706470,957580.000,24014,4,DC,2,100,2
1734243998.731471,957605.000,24032,4,DC,2,100,EA
1734243998.756471,957630.000,24032,4,DC,2,100,1
1734243998.781471,957655.000,24032,4,DC,2,100,EL
1734243998.806472,957680.000,24032,4,DC,2,100,1
1734243998.832472,957706.000,24047,4,DC,2,100,EA
1734243998.858472,957732.000,24047,4,DC,2,100,2
1734243998.884472,957758.000,24047,4,DC,2,100,EL
1734243998.910473,957784.000,24047,4,DC,2,100,2
1734243998.935223,957808.750,24066,4,DC,2,100,EA
1734243998.959973,957833.500,24066,4,DC,2,100,1
1734243998.984724,957858.250,24066,4,DC,2,100,EL
1734243999.009474,957883.000,24066,4,DC,2,100,1
1734243999.035224,957908.750,24083,4,DC,2,100,EA
1734243999.060975,957934.500,24083,4,DC,2,100,2
1734243999.086725,957960.250,24083,4,DC,2,100,EL
1734243999.112475,957986.000,24083,4,DC,2,100,2
1734243999.137475,958011.000,24101,4,DC,2,100,EA
1734243999.162476,958036.000,24101,4,DC,2,100,1
1734243999.187476,958061.000,24101,4,DC,2,100,EL
1734243999.212476,958086.000,24101,4,DC,2,100,1
1734243999.237977,958111.500,24118,4,DC,2,100,EA
1734243999.263477,958137.000,24118,4,DC,2,100,2
1734243999.288977,958162.500,24118,4,DC,2,100,EL
1734243999.314477,958188.000,24118,4,DC,2,100,2
1734243999.340228,958213.750,24137,4,DC,2,100,EA
1734243999.365978,958239.500,24137,4,DC,2,100,1
1734243999.391728,958265.250,24137,4,DC,2,100,EL
1734243999.417479,958291.000,24137,4,DC,2,100,1
1734243999.442229,958315.750,24154,4,DC,2,100,EA
1734243999.466979,958340.500,24154,4,DC,2,100,2
1734243999.491729,958365.250,24154,4,DC,2,100,EL
1734243999.516480,958390.000,24154,4,DC,2,100,2
1734243999.544230,958417.750,24173,4,DC,2,100,EA
1734243999.571980,958445.500,24173,4,DC,2,100,2
1734243999.599731,958473.250,24173,4,DC,2,100,EL
1734243999.627481,958501.000,24173,4,DC,2,100,2
1734243999.650231,958523.750,24190,4,DC,2,100,EA
1734243999.672982,958546.500,24190,4,DC,2,100,1
1734243999.695732,958569.250,24190,4,DC,2,100,EL
1734243999.718482,958592.000,24190,4,DC,2,100,1
1734243999.743982,958617.500,24206,4,DC,2,100,EA
1734243999.769483,958643.000,24206,4,DC,2,100,2
1734243999.794983,958668.500,24206,4,DC,2,100,EL
1734243999.820483,958694.000,24206,4,DC,2,100,2
1734243999.845734,958719.250,24223,4,DC,2,100,EA
1734243999.870984,958744.500,24223,4,DC,2,100,1
1734243999.896234,958769.750,24223,4,DC,2,100,EL
1734243999.921484,958795.000,24223,4,DC,2,100,1
1734243999.947985,958821.500,24242,4,DC,2,100,EA
1734243999.974485,958848.000,24242,4,DC,2,100,2
1734244000.000985,958874.500,24242,4,DC,2,100,EL
1734244000.027486,958901.000,24242,4,DC,2,100,2
1734244000.051986,958925.500,24259,4,DC,2,100,EA
1734244000.076486,958950.000,24259,4,DC,2,100,1
1734244000.100986,958974.500,24259,4,DC,2,100,EL
1734244000.125487,958999.000,24259,4,DC,2,100,1
1734244000.150737,959024.250,24275,4,DC,2,100,EA
1734244000.175987,959049.500,24275,4,DC,2,100,2
1734244000.201238,959074.750,24275,4,DC,2,100,EL
1734244000.226488,959100.000,24275,4,DC,2,100,2
1734244000.251738,959125.250,24293,4,DC,2,100,EA
1734244000.276989,959150.500,24293,4,DC,2,100,1
1734244000.302239,959175.750,24293,4,DC,2,100,EL
1734244000.327489,959201.000,24293,4,DC,2,100,1
1734244000.353740,959227.250,24311,4,DC,2,100,EA
1734244000.379990,959253.500,24311,4,DC,2,100,2
1734244000.406240,959279.750,24311,4,DC,2,100,EL
1734244000.432490,959306.000,24311,4,DC,2,100,2
1734244000.456741,959330.250,24328,4,DC,2,100,EA
1734244000.480991,959354.500,24328,4,DC,2,100,1
1734244000.505241,959378.750,24328,4,DC,2,100,EL
1734244000.529491,959403.000,24328,4,DC,2,100,1
1734244000.555492,959429.000,24345,4,DC,2,100,EA
1734244000.581492,959455.000,24345,4,DC,2,100,2
1734244000.607492,959481.000,24345,4,DC,2,100,EL
1734244000.633493,959507.000,24345,4,DC,2,100,2
1734244000.677743,959551.250,24363,4,DC,2,100,EA
1734244000.721994,959595.500,24363,4,DC,2,100,2
1734244000.766244,959639.750,24363,4,DC,2,100,EL
1734244000.810495,959684.000,24363,4,DC,2,100,2
1734244000.836245,959709.750,24380,4,DC,2,100,EA
1734244000.861995,959735.500,24380,4,DC,2,100,2
1734244000.887746,959761.250,24380,4,DC,2,100,EL
1734244000.913496,959787.000,24380,4,DC,2,100,2
1734244000.938246,959811.750,24398,4,DC,2,100,EA
1734244000.962996,959836.500,24398,4,DC,2,100,1
1734244000.987747,959861.250,24398,4,DC,2,100,EL
1734244001.012497,959886.000,24398,4,DC,2,100,1
1734244001.037747,959911.250,24415,4,DC,2,100,EA
1734244001.062998,959936.500,24415,4,DC,2,100,2
1734244001.088248,959961.750,24415,4,DC,2,100,EL
1734244001.113498,959987.000,24415,4,DC,2,100,2
1734244001.138499,960012.000,24433,4,DC,2,100,EA
1734244001.163499,960037.000,24433,4,DC,2,100,1
1734244001.188499,960062.000,24433,4,DC,2,100,EL
1734244001.213499,960087.000,24433,4,DC,2,100,1
1734244001.239250,960112.750,24450,4,DC,2,100,EA
1734244001.265000,960138.500,24450,4,DC,2,100,2
1734244001.290750,960164.250,24450,4,DC,2,100,EL
1734244001.316501,960190.000,24450,4,DC,2,100,2
1734244001.342001,960215.500,24467,4,DC,2,100,EA
1734244001.367501,960241.000,24467,4,DC,2,100,2
1734244001.393002,960266.500,24467,4,DC,2,100,EL
1734244001.418502,960292.000,24467,4,DC,2,100,2
1734244001.443752,960317.250,24484,4,DC,2,100,EA
1734244001.469002,960342.500,24484,4,DC,2,100,1
1734244001.494253,960367.750,24484,4,DC,2,100,EL
1734244001.519503,960393.000,24484,4,DC,2,100,1
1734244001.546503,960420.000,24503,4,DC,2,100,EA
1734244001.573503,960447.000,24503,4,DC,2,100,2
1734244001.600504,960474.000,24503,4,DC,2,100,EL
1734244001.627504,960501.000,24503,4,DC,2,100,2
1734244001.650754,960524.250,24520,4,DC,2,100,EA
1734244001.674005,960547.500,24520,4,DC,2,100,1
1734244001.697255,960570.750,24520,4,DC,2,100,EL
1734244001.720505,960594.000,24520,4,DC,2,100,1
1734244001.746006,960619.500,24536,4,DC,2,100,EA
1734244001.771506,960645.000,24536,4,DC,2,100,2
1734244001.797006,960670.500,24536,4,DC,2,100,EL
1734244001.822506,960696.000,24536,4,DC,2,100,2
1734244001.848507,960722.000,24553,4,DC,2,100,EA
1734244001.874507,960748.000,24553,4,DC,2,100,1
1734244001.900507,960774.000,24553,4,DC,2,100,EL
1734244001.926508,960800.000,24553,4,DC,2,100,1
1734244001.951758,960825.250,24572,4,DC,2,100,EA
1734244001.977008,960850.500,24572,4,DC,2,100,2
1734244002.002259,960875.750,24572,4,DC,2,100,EL
1734244002.027509,960901.000,24572,4,DC,2,100,2
1734244002.052259,960925.750,24589,4,DC,2,100,EA
1734244002.077009,960950.500,24589,4,DC,2,100,1
1734244002.101760,960975.250,24589,4,DC,2,100,EL
1734244002.126510,961000.000,24589,4,DC,2,100,1
1734244002.152760,961026.250,24605,4,DC,2,100,EA
1734244002.179011,961052.500,24605,4,DC,2,100,2
1734244002.205261,961078.750,24605,4,DC,2,100,EL
1734244002.231511,961105.000,24605,4,DC,2,100,2
1734244002.256261,961129.750,24623,4,DC,2,100,EA
1734244002.281012,961154.500,24623,4,DC,2,100,1
1734244002.305762,961179.250,24623,4,DC,2,100,EL
1734244002.330512,961204.000,24623,4,DC,2,100,1
1734244002.356013,961229.500,24641,4,DC,2,100,EA
1734244002.381513,961255.000,24641,4,DC,2,100,2
1734244002.407013,961280.500,24641,4,DC,2,100,EL
1734244002.432513,961306.000,24641,4,DC,2,100,2
1734244002.457264,961330.750,24658,4,DC,2,100,EA
1734244002.482014,961355.500,24658,4,DC,2,100,1
1734244002.506764,961380.250,24658,4,DC,2,100,EL
1734244002.531515,961405.000,24658,4,DC,2,100,1
1734244002.557015,961430.500,24675,4,DC,2,100,EA
1734244002.582515,961456.000,24675,4,DC,2,100,2
1734244002.608016,961481.500,24675,4,DC,2,100,EL
1734244002.633516,961507.000,24675,4,DC,2,100,2
1734244002.658766,961532.250,24692,4,DC,2,100,EA
1734244002.684016,961557.500,24692,4,DC,2,100,1
1734244002.709267,961582.750,24692,4,DC,2,100,EL
