LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1734243310.010510,268892.000,41746,1,SF,1,100,1.4687
1734243310.410514,269292.000,41813,1,SF,1,100,1.4517
1734243310.677517,269559.000,41863,1,SF,1,100,1.4349
1734243311.010521,269892.000,41914,1,SF,1,100,1.4183
1734243311.343525,270225.000,41962,1,SF,1,100,1.4019
1734243311.743530,270625.000,42029,1,SF,1,100,1.3857
1734243312.010533,270892.000,42080,1,SF,1,100,1.3696
1734243312.343537,271225.000,42130,1,SF,1,100,1.3538
1734243312.743541,271625.000,42195,1,SF,1,100,1.3381
1734243313.010544,271892.000,42246,1,SF,1,100,1.3226
1734243313.343548,272225.000,42295,1,SF,1,100,1.3073
1734243313.676552,272558.000,42347,1,SF,1,100,1.2922
1734243314.076557,272958.000,42414,1,SF,1,100,1.2773
1734243314.410561,273292.000,42471,1,SF,1,100,1.2625
1734243314.743564,273625.000,42523,1,SF,1,100,1.2479
1734243315.010567,273892.000,42571,1,SF,1,100,1.2335
1734243315.343571,274225.000,42622,1,SF,1,100,1.2192
1734243315.743576,274625.000,42687,1,SF,1,100,1.2051
1734243316.010579,274892.000,42739,1,SF,1,100,1.1911
1734243316.343583,275225.000,42788,1,SF,1,100,1.1774
1734243316.676587,275558.000,42838,1,SF,1,100,1.1637
1734243317.076591,275958.000,42905,1,SF,1,100,1.1503
1734243317.343595,276225.000,42956,1,SF,1,100,1.1370
1734243317.676598,276558.000,43004,1,SF,1,100,1.1238
1734243318.076603,276958.000,43071,1,SF,1,100,1.1108
1734243318.343606,277225.000,43122,1,SF,1,100,1.0980
1734243318.676610,277558.000,43171,1,SF,1,100,1.0853
1734243319.076614,277958.000,43238,1,SF,1,100,1.0727
1734243319.409618,278291.000,43295,1,SF,1,100,1.0603
1734243319.743622,278625.000,43345,1,SF,1,100,1.0480
1734243320.009625,278891.000,43396,1,SF,1,100,1.0359
1734243320.342629,279224.000,43446,1,SF,1,100,1.0239
1734243320.676633,279558.000,43495,1,SF,1,100,1.0121
1734243321.076638,279958.000,43562,1,SF,1,100,1.0004
1734243321.342641,280224.000,43614,1,SF,1,100,0.9888
1734243321.676645,280558.000,43663,1,SF,1,100,0.9774
1734243322.076649,280958.000,43730,1,SF,1,100,0.9661
1734243322.342652,281224.000,43778,1,SF,1,100,0.9549
1734243322.676656,281558.000,43830,1,SF,1,100,0.9438
1734243323.009660,281891.000,43879,1,SF,1,100,0.9329
1734243323.409665,282291.000,43946,1,SF,1,100,0.9221
1734243323.675668,282557.000,43995,1,SF,1,100,0.9115
1734243324.009671,282891.000,44045,1,SF,1,100,0.9009
1734243324.409676,283291.000,44112,1,SF,1,100,0.8905
1734243324.675679,283557.000,44153,1,SF,1,100,0.8802
1734243325.075684,283957.000,44218,1,SF,1,100,0.8700
1734243325.342687,284224.000,44271,1,SF,1,100,0.8600
1734243325.675691,284557.000,44319,1,SF,1,100,0.8500
1734243326.075695,284957.000,44386,1,SF,1,100,0.8402
1734243326.342699,285224.000,44435,1,SF,1,100,0.8305
1734243326.675702,285557.000,44486,1,SF,1,100,0.8208
1734243327.008706,285890.000,44536,1,SF,1,100,0.8114
1734243327.408711,286290.000,44603,1,SF,1,100,0.8020
1734243327.675714,286557.000,44651,1,SF,1,100,0.7927
1734243328.008718,286890.000,44704,1,SF,1,100,2.8658
1734243328.408722,287290.000,44771,1,SF,1,100,2.8326
1734243328.675725,287557.000,44821,1,SF,1,100,2.7999
1734243329.008729,287890.000,44870,1,SF,1,100,2.7675
1734243329.342733,288224.000,44920,1,SF,1,100,2.7354
1734243329.675737,288557.000,44978,1,SF,1,100,2.7038
1734243330.075742,288957.000,45043,1,SF,1,100,2.6725
1734243330.341745,289223.000,45091,1,SF,1,100,2.6416
1734243330.675749,289557.000,45143,1,SF,1,100,2.6111
1734243331.008752,289890.000,45194,1,SF,1,100,2.5808
1734243331.408757,290290.000,45261,1,SF,1,100,4.6332
1734243331.675760,290557.000,45312,1,SF,1,100,4.5796
1734243332.008764,290890.000,45360,1,SF,1,100,4.5267
1734243332.408769,291290.000,45427,1,SF,1,100,4.4743
1734243332.675772,291557.000,45478,1,SF,1,100,4.4225
1734243333.008775,291890.000,45528,1,SF,1,100,4.3714
1734243333.341779,292223.000,45577,1,SF,1,100,4.3208
1734243333.741784,292623.000,45644,1,SF,1,100,4.2708
1734243334.008787,292890.000,45694,1,SF,1,100,4.2214
1734243334.341791,293223.000,45745,1,SF,1,100,4.1726
1734243334.808796,293690.000,45819,1,SF,1,100,4.1243
1734243335.008799,293890.000,45853,1,SF,1,100,4.0766
1734243335.408803,294290.000,45920,1,SF,1,100,4.0295
1734243335.674806,294556.000,45968,1,SF,1,100,3.9828
1734243336.008810,294890.000,46017,1,SF,1,100,3.9368
1734243336.408815,295290.000,46085,1,SF,1,100,3.8912
1734243336.741819,295623.000,46136,1,SF,1,100,3.8462
1734243337.007822,295889.000,46185,1,SF,1,100,3.8017
1734243337.341825,296223.000,46235,1,SF,1,100,3.7577
1734243337.741830,296623.000,46300,1,SF,1,100,3.7143
1734243338.007833,296889.000,46353,1,SF,1,100,3.6713
1734243338.341837,297223.000,46385,1,SF,1,100,3.6288
1734243338.741842,297623.000,46452,1,SF,1,100,3.5869
1734243339.007845,297889.000,46501,1,SF,1,100,3.5454
1734243339.341849,298223.000,46552,1,SF,1,100,3.5044
1734243339.674853,298556.000,46604,1,SF,1,100,3.4638
1734243340.007856,298889.000,46659,1,SF,1,100,3.4237
1734243340.407861,299289.000,46724,1,SF,1,100,3.3841
1734243340.740865,299622.000,46776,1,SF,1,100,3.3450
1734243341.074869,299956.000,46826,1,SF,1,100,3.3063
1734243341.340872,300222.000,46877,1,SF,1,100,3.2680
1734243341.674876,300556.000,46927,1,SF,1,100,3.2302
1734243342.074880,300956.000,46994,1,SF,1,100,5.2751
1734243342.340883,301222.000,47045,1,SF,1,100,5.2141
1734243342.673887,301555.000,47094,1,SF,1,100,5.1538
1734243343.007891,301889.000,47146,1,SF,1,100,5.0942
1734243343.407896,302289.000,47211,1,SF,1,100,5.0352
1734243343.740900,302622.000,47261,1,SF,1,100,4.9770
1734243344.007903,302889.000,47312,1,SF,1,100,4.9194
1734243344.340907,303222.000,47362,1,SF,1,100,4.8625
1734243344.740911,303622.000,47429,1,SF,1,100,4.8063
1734243345.073915,303955.000,47469,1,SF,1,100,4.7507
1734243345.340918,304222.000,47519,1,SF,1,100,4.6957
1734243345.673922,304555.000,47570,1,SF,1,100,4.6414
1734243346.006926,304888.000,47618,1,SF,1,100,4.5877
1734243346.406930,305288.000,47685,1,SF,1,100,4.5346
1734243346.673934,305555.000,47736,1,SF,1,100,4.4822
1734243347.006937,305888.000,47786,1,SF,1,100,4.4303
1734243347.340941,306222.000,47836,1,SF,1,100,4.3791
1734243347.673945,306555.000,47885,1,SF,1,100,4.3284
1734243348.073950,306955.000,47952,1,SF,1,100,4.2783
1734243348.340953,307222.000,48001,1,SF,1,100,4.2288
1734243348.673957,307555.000,48051,1,SF,1,100,4.1799
1734243349.073961,307955.000,48116,1,SF,1,100,4.1316
1734243349.406965,308288.000,48169,1,SF,1,100,4.0838
1734243349.673968,308555.000,48219,1,SF,1,100,4.0365
1734243350.006972,308888.000,48271,1,SF,1,100,3.9898
1734243350.339976,309221.000,48325,1,SF,1,100,3.9437
1734243350.673980,309555.000,48377,1,SF,1,100,3.8981
1734243351.006984,309888.000,48426,1,SF,1,100,3.8530
1734243351.406988,310288.000,48493,1,SF,1,100,3.8084
1734243351.739992,310621.000,48544,1,SF,1,100,3.7643
1734243352.006995,310888.000,48596,1,SF,1,100,3.7208
1734243352.339999,311221.000,48647,1,SF,1,100,3.6778
1734243352.740004,311621.000,48712,1,SF,1,100,3.6352
1734243353.007007,311888.000,48762,1,SF,1,100,3.5932
1734243353.340011,312221.000,48812,1,SF,1,100,3.5516
1734243353.673014,312554.000,48861,1,SF,1,100,3.5105
1734243354.073019,312954.000,48912,1,SF,1,100,3.4699
1734243354.473024,313354.000,48950,1,SF,1,100,3.4298
1734243354.673026,313554.000,48984,1,SF,1,100,3.3901
1734243355.007030,313888.000,49032,1,SF,1,100,3.3509
1734243355.407034,314288.000,49090,1,SF,1,100,3.3121
1734243355.673038,314554.000,49138,1,SF,1,100,3.2738
1734243356.006041,314887.000,49189,1,SF,1,100,3.2359
1734243356.406046,315287.000,49254,1,SF,1,100,3.1985
1734243356.673049,315554.000,49304,1,SF,1,100,3.1615
1734243357.006053,315887.000,49355,1,SF,1,100,3.1249
1734243357.406058,316287.000,49420,1,SF,1,100,3.0888
1734243357.740061,316621.000,49470,1,SF,1,100,3.0530
1734243358.006064,316887.000,49521,1,SF,1,100,3.0177
1734243358.340068,317221.000,49569,1,SF,1,100,2.9828
1734243358.740073,317621.000,49636,1,SF,1,100,2.9483
1734243359.006076,317887.000,49685,1,SF,1,100,2.9142
1734243359.340080,318221.000,49737,1,SF,1,100,2.8805
1734243359.673084,318554.000,49788,1,SF,1,100,2.8472
1734243360.073088,318954.000,49855,1,SF,1,100,2.8142
1734243360.406092,319287.000,49911,1,SF,1,100,2.7817
1734243360.739096,319620.000,49961,1,SF,1,100,2.7495
1734243361.006099,319887.000,50010,1,SF,1,100,2.7177
1734243361.339103,320220.000,50060,1,SF,1,100,2.6862
1734243361.739108,320620.000,50127,1,SF,1,100,2.6552
1734243362.006111,320887.000,50178,1,SF,1,100,2.6245
1734243362.339115,321220.000,50228,1,SF,1,100,2.5941
1734243362.673118,321554.000,50277,1,SF,1,100,2.5641
1734243363.072123,321953.000,50344,1,SF,1,100,2.5344
1734243363.339126,322220.000,50394,1,SF,1,100,2.5051
1734243363.672130,322553.000,50445,1,SF,1,100,2.4761
1734243364.072134,322953.000,50510,1,SF,1,100,2.4475
1734243364.339138,323220.000,50560,1,SF,1,100,2.4192
1734243364.672142,323553.000,50612,1,SF,1,100,2.3912
1734243365.072146,323953.000,50679,1,SF,1,100,2.3635
1734243365.406150,324287.000,50728,1,SF,1,100,2.3362
1734243365.739154,324620.000,50782,1,SF,1,100,2.3092
1734243366.006157,324887.000,50834,1,SF,1,100,2.2824
1734243366.339161,325220.000,50883,1,SF,1,100,2.2560
1734243366.672165,325553.000,50931,1,SF,1,100,2.2299
1734243367.072169,325953.000,50998,1,SF,1,100,2.2041
1734243367.339172,326220.000,51049,1,SF,1,100,2.1786
1734243367.672176,326553.000,51099,1,SF,1,100,2.1534
1734243368.072181,326953.000,51164,1,SF,1,100,2.1285
1734243368.339184,327220.000,51215,1,SF,1,100,2.1039
1734243368.672188,327553.000,51264,1,SF,1,100,2.0796
1734243369.072192,327953.000,51331,1,SF,1,100,2.0555
1734243369.405196,328286.000,51383,1,SF,1,100,2.0317
1734243369.672199,328553.000,51431,1,SF,1,100,2.0082
1734243370.005203,328886.000,51482,1,SF,1,100,1.9850
1734243370.405208,329286.000,51547,1,SF,1,100,1.9620
1734243370.672211,329553.000,51588,1,SF,1,100,1.9393
1734243371.072216,329953.000,51653,1,SF,1,100,1.9169
1734243371.338219,330219.000,51705,1,SF,1,100,1.8947
1734243371.672222,330553.000,51754,1,SF,1,100,1.8728
1734243372.072227,330953.000,51821,1,SF,1,100,1.8512
1734243372.338230,331219.000,51869,1,SF,1,100,1.8297
1734243372.672234,331553.000,51919,1,SF,1,100,1.8086
1734243373.005238,331886.000,51970,1,SF,1,100,1.7876
1734243373.405242,332286.000,52037,1,SF,1,100,1.7670
1734243373.671246,332552.000,52086,1,SF,1,100,1.7465
1734243374.005250,332886.000,52136,1,SF,1,100,1.7263
1734243374.338253,333219.000,52187,1,SF,1,100,1.7064
1734243374.738258,333619.000,52256,1,SF,1,100,1.6866
1734243375.071262,333952.000,52304,1,SF,1,100,1.6671
1734243375.338265,334219.000,52357,1,SF,1,100,1.6478
1734243375.738269,334619.000,52409,1,SF,1,100,1.6288
1734243376.071273,334952.000,52461,1,SF,1,100,1.6099
1734243376.338276,335219.000,52512,1,SF,1,100,3.6735
1734243376.671280,335552.000,52562,1,SF,1,100,3.6310
1734243377.071285,335952.000,52627,1,SF,1,100,3.5890
1734243377.338288,336219.000,52680,1,SF,1,100,3.5475
1734243377.671292,336552.000,52728,1,SF,1,100,3.5065
1734243378.004296,336885.000,52779,1,SF,1,100,3.4659
1734243378.404300,337285.000,52844,1,SF,1,100,3.4258
1734243378.671303,337552.000,52896,1,SF,1,100,3.3862
1734243379.004307,337885.000,52945,1,SF,1,100,3.3470
1734243379.404312,338285.000,53014,1,SF,1,100,3.3083
1734243379.671315,338552.000,53064,1,SF,1,100,5.3523
1734243380.004319,338885.000,53118,1,SF,1,100,7.3726
1734243380.337323,339218.000,53167,1,SF,1,100,7.2873
1734243380.737327,339618.000,53234,1,SF,1,100,7.2030
1734243381.071331,339952.000,53290,1,SF,1,100,7.1197
1734243381.337334,340218.000,53342,1,SF,1,100,7.0374
1734243381.671338,340552.000,53391,1,SF,1,100,6.9559
1734243382.004342,340885.000,53441,1,SF,1,100,6.8755
1734243382.404346,341285.000,53506,1,SF,1,100,6.7959
1734243382.670350,341551.000,53559,1,SF,1,100,6.7173
1734243383.004354,341885.000,53609,1,SF,1,100,6.6396
1734243383.404358,342285.000,53674,1,SF,1,100,6.5628
1734243383.670361,342551.000,53725,1,SF,1,100,6.4869
1734243384.004365,342885.000,53776,1,SF,1,100,6.4119
1734243384.337369,343218.000,53828,1,SF,1,100,6.3377
1734243384.737373,343618.000,53895,1,SF,1,100,6.2644
1734243385.004377,343885.000,53945,1,SF,1,100,6.1919
1734243385.337380,344218.000,53994,1,SF,1,100,6.1203
1734243385.737385,344618.000,54061,1,SF,1,100,6.0495
1734243386.003388,344884.000,54100,1,SF,1,100,5.9795
1734243386.403393,345284.000,54167,1,SF,1,100,5.9103
1734243386.670396,345551.000,54219,1,SF,1,100,5.8419
1734243387.003400,345884.000,54270,1,SF,1,100,5.7744
1734243387.403404,346284.000,54337,1,SF,1,100,5.7076
1734243387.737408,346618.000,54385,1,SF,1,100,5.6415
1734243388.003411,346884.000,54436,1,SF,1,100,5.5763
1734243388.337415,347218.000,54486,1,SF,1,100,5.5118
1734243388.737420,347618.000,54553,1,SF,1,100,5.4480
1734243389.003423,347884.000,54602,1,SF,1,100,5.3850
1734243389.337427,348218.000,54653,1,SF,1,100,5.3227
1734243389.670430,348551.000,54705,1,SF,1,100,5.2611
1734243390.070435,348951.000,54772,1,SF,1,100,5.2003
1734243390.336438,349217.000,54820,1,SF,1,100,5.1401
1734243390.670442,349551.000,54871,1,SF,1,100,5.0806
1734243391.070447,349951.000,54941,1,SF,1,100,5.0219
1734243391.336450,350217.000,54976,1,SF,1,100,4.9638
1734243391.736454,350617.000,55041,1,SF,1,100,4.9064
1734243392.003458,350884.000,55093,1,SF,1,100,4.8496
1734243392.336461,351217.000,55142,1,SF,1,100,4.7935
1734243392.736466,351617.000,55209,1,SF,1,100,4.7380
1734243393.003469,351884.000,55257,1,SF,1,100,4.6832
1734243393.336473,352217.000,55309,1,SF,1,100,4.6291
1734243393.669477,352550.000,55358,1,SF,1,100,4.5755
1734243394.069481,352950.000,55425,1,SF,1,100,4.5226
