LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1734686509.520759,785945.000,60603,2,EL,1,100,-19215.400391
1734686509.587761,786012.000,60619,1,EL,1,100,-19215.000000
1734686509.654264,786078.500,60634,2,EL,1,100,-19215.000000
1734686509.720766,786145.000,60634,2,EL,1,100,-19215.000000
1734686509.787769,786212.000,60651,1,EL,1,100,-19215.000000
1734686509.854271,786278.500,60668,2,EL,1,100,-19215.000000
1734686509.920774,786345.000,60668,2,EL,1,100,-19215.000000
1734686509.987776,786412.000,60684,1,EL,1,100,-19215.000000
1734686510.054279,786478.500,60700,2,EL,1,100,-19215.000000
1734686510.120781,786545.000,60700,2,EL,1,100,-19215.000000
1734686510.187784,786612.000,60720,1,EL,1,100,-19215.000000
1734686510.254286,786678.500,60737,2,EL,1,100,-19215.000000
1734686510.320789,786745.000,60737,2,EL,1,100,-19215.000000
1734686510.387791,786812.000,60753,1,EL,1,100,-19215.000000
1734686510.454294,786878.500,60769,2,EL,1,100,-19215.000000
1734686510.520796,786945.000,60769,2,EL,1,100,-19215.000000
1734686510.587799,787012.000,60785,1,EL,1,100,-19215.000000
1734686510.654301,787078.500,60802,2,EL,1,100,-19215.000000
1734686510.720804,787145.000,60802,2,EL,1,100,-19215.000000
1734686510.787806,787212.000,60819,1,EL,1,100,-19215.000000
1734686510.854309,787278.500,60835,2,EL,1,100,-19215.000000
1734686510.920811,787345.000,60835,2,EL,1,100,-19215.000000
1734686510.987814,787412.000,60850,1,EL,1,100,-19215.000000
1734686511.054316,787478.500,60870,2,EL,1,100,-19215.000000
1734686511.120819,787545.000,60870,2,EL,1,100,-19215.000000
1734686511.187821,787612.000,60886,1,EL,1,100,-19215.000000
1734686511.254324,787678.500,60902,2,EL,1,100,-19215.000000
1734686511.320826,787745.000,60902,2,EL,1,100,-19215.000000
1734686511.387329,787811.500,60918,2,EL,1,100,-19215.000000
1734686511.453831,787878.000,60918,2,EL,1,100,-19215.000000
1734686511.520834,787945.000,60935,1,EL,1,100,-19215.000000
1734686511.587336,788011.500,60951,2,EL,1,100,-19215.000000
1734686511.653839,788078.000,60951,2,EL,1,100,-19215.000000
1734686511.720841,788145.000,60968,1,EL,1,100,-19215.199219
1734686511.787344,788211.500,60983,2,EL,1,100,-19215.400391
1734686511.853846,788278.000,60983,2,EL,1,100,-19215.599609
1734686511.920849,788345.000,61000,1,EL,1,100,-19215.199219
1734686511.987351,788411.500,61018,2,EL,1,100,-19215.000000
1734686512.053854,788478.000,61018,2,EL,1,100,-19215.199219
1734686512.120857,788545.000,61036,1,EL,1,100,-19215.199219
1734686512.187359,788611.500,61050,2,EL,1,100,-19215.400391
1734686512.253861,788678.000,61050,2,EL,1,100,-19215.000000
1734686512.320864,788745.000,61067,1,EL,1,100,-19215.400391
1734686512.387367,788811.500,61084,2,EL,1,100,-19215.599609
1734686512.453869,788878.000,61084,2,EL,1,100,-19215.400391
1734686512.520871,788945.000,61101,1,EL,1,100,-19215.199219
1734686512.587374,789011.500,61115,2,EL,1,100,-19215.800781
1734686512.653877,789078.000,61115,2,EL,1,100,-19216.000000
1734686512.720879,789145.000,61132,1,EL,1,100,-19216.000000
1734686512.787381,789211.500,61149,2,EL,1,100,-19216.000000
1734686512.853884,789278.000,61149,2,EL,1,100,-19216.000000
1734686512.920887,789345.000,61166,1,EL,1,100,-19216.000000
1734686512.987389,789411.500,61182,2,EL,1,100,-19216.000000
1734686513.053891,789478.000,61182,2,EL,1,100,-19216.000000
1734686513.120894,789545.000,61202,1,EL,1,100,-19216.000000
1734686513.187397,789611.500,61218,2,EL,1,100,-19216.000000
1734686513.253899,789678.000,61218,2,EL,1,100,-19216.000000
1734686513.320902,789745.000,61235,1,EL,1,100,-19216.000000
1734686513.387404,789811.500,61251,2,EL,1,100,-19216.000000
1734686513.453907,789878.000,61251,2,EL,1,100,-19216.000000
1734686513.520909,789945.000,61267,1,EL,1,100,-19216.000000
1734686513.587412,790011.500,61283,2,EL,1,100,-19216.000000
1734686513.653914,790078.000,61283,2,EL,1,100,-19216.000000
1734686513.720417,790144.500,61308,2,EL,1,100,-19216.000000
1734686513.786919,790211.000,61308,2,EL,1,100,-19216.000000
1734686513.853922,790278.000,61326,2,EL,1,100,-19216.000000
1734686513.920924,790345.000,61326,2,EL,1,100,-19216.000000
1734686513.986927,790411.000,61343,1,EL,1,100,-19216.000000
1734686514.053929,790478.000,61358,2,EL,1,100,-19216.000000
1734686514.120932,790545.000,61358,2,EL,1,100,-19216.000000
1734686514.186934,790611.000,61375,1,EL,1,100,-19216.000000
1734686514.253937,790678.000,61391,2,EL,1,100,-19216.000000
1734686514.320939,790745.000,61391,2,EL,1,100,-19216.000000
1734686514.386942,790811.000,61408,1,EL,1,100,-19216.000000
1734686514.453944,790878.000,61423,2,EL,1,100,-19216.000000
1734686514.520947,790945.000,61423,2,EL,1,100,-19215.800781
1734686514.586949,791011.000,61440,1,EL,1,100,-19215.800781
1734686514.653952,791078.000,61458,2,EL,1,100,-19215.800781
1734686514.720954,791145.000,61458,2,EL,1,100,-19216.000000
1734686514.786957,791211.000,61476,1,EL,1,100,-19215.800781
1734686514.853959,791278.000,61491,2,EL,1,100,-19215.800781
1734686514.920962,791345.000,61491,2,EL,1,100,-19215.599609
1734686514.986964,791411.000,61507,1,EL,1,100,-19215.400391
1734686515.053967,791478.000,61524,2,EL,1,100,-19215.599609
1734686515.120969,791545.000,61524,2,EL,1,100,-19216.000000
1734686515.186972,791611.000,61543,1,EL,1,100,-19215.599609
1734686515.253474,791677.500,61558,2,EL,1,100,-19215.599609
1734686515.319977,791744.000,61558,2,EL,1,100,-19215.599609
1734686515.386979,791811.000,61577,2,EL,1,100,-19215.400391
1734686515.453982,791878.000,61577,2,EL,1,100,-19215.199219
1734686515.520984,791945.000,61593,1,EL,1,100,-19215.199219
1734686515.587487,792011.500,61610,2,EL,1,100,-19215.000000
1734686515.653989,792078.000,61610,2,EL,1,100,-19215.000000
1734686515.719992,792144.000,61626,1,EL,1,100,-19215.000000
1734686515.786994,792211.000,61642,2,EL,1,100,-19215.000000
1734686515.853997,792278.000,61642,2,EL,1,100,-19215.000000
1734686515.920999,792345.000,61658,1,EL,1,100,-19215.000000
1734686515.987502,792411.500,61675,2,EL,1,100,-19215.199219
1734686516.054004,792478.000,61675,2,EL,1,100,-19215.800781
