LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1734423674.615414,181974,27322,1,BI,1,100,600
1734423675.255415,182614,27420,1,BI,1,100,640
1734423675.935416,183294,27523,1,BI,1,100,680
1734423676.455417,183814,27624,1,BI,1,100,520
1734423677.028418,184387,27706,1,BI,1,100,560
1734423677.708419,185067,27829,1,BI,1,100,680
1734423678.428420,185787,27946,1,BI,1,100,720
1734423679.308421,186667,28096,1,BI,1,100,880
1734423680.068422,187427,28211,1,BI,1,100,760
1734423680.841423,188200,28344,1,BI,1,100,760
1734423681.561424,188920,28461,1,BI,1,100,720
1734423682.241425,189600,28562,1,BI,1,100,680
1734423683.201427,190560,28733,1,BI,1,100,960
1734423683.641427,191000,28801,1,BI,1,100,440
1734423684.334428,191693,28918,1,BI,1,100,680
1734423685.134429,192493,29034,1,BI,1,100,800
1734423685.694430,193053,29135,1,BI,1,100,560
1734423686.494431,193853,29236,1,BI,1,100,800
1734423687.094432,194453,29321,1,BI,1,100,600
1734423687.854433,195213,29443,1,BI,1,100,760
1734423688.707434,196066,29593,1,BI,1,100,840
1734423689.467435,196826,29710,1,BI,1,100,760
1734423690.187437,197546,29826,1,BI,1,100,720
1734423691.066438,198425,29975,1,BI,1,100,880
1734423691.880439,199239,30107,1,BI,1,100,800
1734423692.720440,200079,30240,1,BI,1,100,840
1734423693.240441,200599,30315,1,BI,1,100,520
1734423693.960442,201319,30430,1,BI,1,100,720
1734423694.599443,201958,30549,1,BI,1,100,640
1734423695.279444,202638,30649,1,BI,1,100,680
1734423695.933445,203292,30765,1,BI,1,100,640
1734423696.613446,203972,30883,1,BI,1,100,680
1734423697.333447,204692,31000,1,BI,1,100,720
1734423698.052448,205411,31123,1,BI,1,100,720
1734423698.692449,206051,31224,1,BI,1,100,640
1734423699.386450,206745,31339,1,BI,1,100,680
1734423700.106451,207465,31459,1,BI,1,100,720
1734423700.826452,208185,31574,1,BI,1,100,720
1734423701.625453,208984,31709,1,BI,1,100,800
1734423702.385454,209744,31825,1,BI,1,100,760
1734423703.039455,210398,31949,1,BI,1,100,640
1734423703.759456,211118,32065,1,BI,1,100,720
1734423704.598457,211957,32197,1,BI,1,100,840
1734423705.078458,212437,32281,1,BI,1,100,480
1734423705.838459,213197,32397,1,BI,1,100,760
1734423706.732460,214091,32549,1,BI,1,100,880
1734423707.292461,214651,32630,1,BI,1,100,560
1734423707.971462,215330,32751,1,BI,1,100,680
1734423708.812463,216171,32889,1,BI,1,100,840
1734423709.491464,216850,32990,1,BI,1,100,680
1734423710.251465,217610,33122,1,BI,1,100,760
1734423711.185466,218544,33271,1,BI,1,100,920
1734423711.705467,219064,33356,1,BI,1,100,520
1734423712.265468,219624,33455,1,BI,1,100,560
1734423712.984469,220343,33572,1,BI,1,100,720
1734423713.944470,221303,33732,1,BI,1,100,960
1734423714.597471,221956,33830,1,BI,1,100,640
1734423715.318472,222677,33946,1,BI,1,100,720
1734423715.918473,223277,34046,1,BI,1,100,600
1734423716.597474,223956,34162,1,BI,1,100,680
1734423717.317475,224676,34282,1,BI,1,100,720
1734423717.931476,225290,34382,1,BI,1,100,600
1734423718.610477,225969,34489,1,BI,1,100,680
1734423719.290478,226649,34610,1,BI,1,100,680
1734423719.930479,227289,34708,1,BI,1,100,640
1734423720.610480,227969,34823,1,BI,1,100,680
1734423721.210481,228569,34924,1,BI,1,100,600
1734423721.784482,229143,35025,1,BI,1,100,560
1734423722.384482,229743,35108,1,BI,1,100,600
1734423723.023483,230382,35227,1,BI,1,100,640
1734423723.703484,231062,35335,1,BI,1,100,680
1734423723.823484,231182,35352,1,BI,1,100,120
1734423724.343485,231702,35438,1,BI,1,100,520
1734423724.943486,232302,35538,1,BI,1,100,600
1734423725.557487,232916,35637,1,BI,1,100,600
1734423726.157488,233516,35738,1,BI,1,100,600
1734423726.796489,234155,35840,1,BI,1,100,640
1734423727.396489,234755,35942,1,BI,1,100,600
1734423727.996490,235355,36045,1,BI,1,100,600
1734423728.636491,235995,36166,1,BI,1,100,640
1734423729.289492,236648,36267,1,BI,1,100,640
1734423729.929493,237288,36365,1,BI,1,100,640
1734423730.649494,238008,36483,1,BI,1,100,720
1734423731.369495,238728,36599,1,BI,1,100,720
1734423732.169496,239528,36731,1,BI,1,100,800
1734423732.862497,240221,36850,1,BI,1,100,680
1734423733.542498,240901,36951,1,BI,1,100,680
1734423734.182499,241541,37056,1,BI,1,100,640
1734423735.062500,242421,37206,1,BI,1,100,880
1734423735.662501,243021,37306,1,BI,1,100,600
1734423736.555502,243914,37453,1,BI,1,100,880
1734423737.275503,244634,37572,1,BI,1,100,720
1734423738.355505,245714,37740,1,BI,1,100,1080
1734423739.075506,246434,37860,1,BI,1,100,720
1734423739.755507,247114,37976,1,BI,1,100,680
1734423740.528508,247887,38093,1,BI,1,100,760
1734423741.408509,248767,38243,1,BI,1,100,880
1734423742.168510,249527,38358,1,BI,1,100,760
1734423742.968512,250327,38493,1,BI,1,100,800
1734423743.821513,251180,38625,1,BI,1,100,840
1734423744.741514,252100,38782,1,BI,1,100,920
1734423745.421515,252780,38881,1,BI,1,100,680
1734423746.181516,253540,39013,1,BI,1,100,760
1734423747.181518,254540,39179,1,BI,1,100,1000
1734423747.994519,255353,39314,1,BI,1,100,800
1734423748.874520,256233,39446,1,BI,1,100,880
1734423749.714521,257073,39583,1,BI,1,100,840
1734423750.434522,257793,39699,1,BI,1,100,720
1734423751.327523,258686,39848,1,BI,1,100,880
1734423751.967524,259326,39946,1,BI,1,100,640
1734423752.687526,260046,40065,1,BI,1,100,720
1734423753.487527,260846,40199,1,BI,1,100,800
1734423754.127527,261486,40314,1,BI,1,100,640
1734423754.940529,262299,40437,1,BI,1,100,800
1734423755.660530,263019,40553,1,BI,1,100,720
1734423756.340531,263699,40669,1,BI,1,100,680
1734423756.980531,264339,40769,1,BI,1,100,640
1734423757.580532,264939,40870,1,BI,1,100,600
1734423758.260533,265619,40987,1,BI,1,100,680
1734423758.993534,266352,41104,1,BI,1,100,720
1734423759.633535,266992,41212,1,BI,1,100,640
1734423760.313536,267672,41328,1,BI,1,100,680
1734423760.953537,268312,41430,1,BI,1,100,640
1734423761.633538,268992,41546,1,BI,1,100,680
1734423762.246539,269605,41650,1,BI,1,100,600
1734423762.886540,270245,41751,1,BI,1,100,640
1734423763.606541,270965,41870,1,BI,1,100,720
1734423764.126542,271485,41955,1,BI,1,100,520
1734423764.806543,272165,42063,1,BI,1,100,680
1734423765.446544,272805,42178,1,BI,1,100,640
1734423766.099545,273458,42278,1,BI,1,100,640
1734423766.819546,274178,42395,1,BI,1,100,720
1734423767.339546,274698,42479,1,BI,1,100,520
1734423768.059547,275418,42613,1,BI,1,100,720
1734423768.619548,275978,42696,1,BI,1,100,560
1734423769.259549,276618,42796,1,BI,1,100,640
1734423769.872550,277231,42902,1,BI,1,100,600
1734423770.512551,277871,43003,1,BI,1,100,640
1734423771.192552,278551,43118,1,BI,1,100,680
1734423771.792553,279151,43218,1,BI,1,100,600
1734423772.432554,279791,43320,1,BI,1,100,640
1734423773.112555,280471,43438,1,BI,1,100,680
1734423773.845556,281204,43555,1,BI,1,100,720
1734423774.325556,281684,43641,1,BI,1,100,480
1734423774.685557,282044,43694,1,BI,1,100,360
1734423775.165557,282524,43785,1,BI,1,100,480
1734423775.805558,283164,43869,1,BI,1,100,640
1734423776.405559,283764,43969,1,BI,1,100,600
1734423777.085560,284444,44070,1,BI,1,100,680
1734423777.738561,285097,44186,1,BI,1,100,640
1734423778.378562,285737,44289,1,BI,1,100,640
1734423779.018563,286377,44388,1,BI,1,100,640
1734423779.658564,287017,44505,1,BI,1,100,640
1734423780.258565,287617,44576,1,BI,1,100,600
1734423780.817565,288176,44660,1,BI,1,100,560
1734423781.591567,288950,44792,1,BI,1,100,760
1734423782.191567,289550,44891,1,BI,1,100,600
1734423782.751568,290110,44976,1,BI,1,100,560
1734423783.471569,290830,45095,1,BI,1,100,720
1734423784.151570,291510,45211,1,BI,1,100,680
1734423784.844571,292203,45328,1,BI,1,100,680
1734423785.524572,292883,45433,1,BI,1,100,680
1734423786.204573,293563,45533,1,BI,1,100,680
1734423786.884574,294243,45651,1,BI,1,100,680
1734423787.524575,294883,45750,1,BI,1,100,640
1734423788.163576,295522,45868,1,BI,1,100,640
1734423788.777577,296136,45968,1,BI,1,100,600
1734423789.377578,296736,46053,1,BI,1,100,600
1734423790.016579,297375,46173,1,BI,1,100,640
1734423790.577579,297936,46242,1,BI,1,100,560
1734423791.176580,298535,46346,1,BI,1,100,600
1734423791.776581,299135,46399,1,BI,1,100,600
1734423792.350582,299709,46500,1,BI,1,100,560
1734423792.990583,300349,46601,1,BI,1,100,640
1734423793.630584,300989,46701,1,BI,1,100,640
1734423794.310585,301669,46818,1,BI,1,100,680
1734423794.869586,302228,46918,1,BI,1,100,560
1734423795.469586,302828,47007,1,BI,1,100,600
1734423796.083587,303442,47106,1,BI,1,100,600
1734423796.683588,304042,47207,1,BI,1,100,600
1734423797.323589,304682,47308,1,BI,1,100,640
1734423797.923590,305282,47406,1,BI,1,100,600
1734423798.563591,305922,47524,1,BI,1,100,640
1734423799.162591,306521,47625,1,BI,1,100,600
1734423799.776592,307135,47726,1,BI,1,100,600
1734423800.415593,307774,47814,1,BI,1,100,640
1734423801.096594,308455,47929,1,BI,1,100,680
1734423801.855595,309214,48045,1,BI,1,100,760
1734423802.536596,309895,48162,1,BI,1,100,680
1734423803.309597,310668,48297,1,BI,1,100,760
1734423803.989599,311348,48413,1,BI,1,100,680
1734423804.669599,312028,48514,1,BI,1,100,680
1734423805.389601,312748,48629,1,BI,1,100,720
1734423806.148602,313507,48752,1,BI,1,100,760
1734423806.802603,314161,48867,1,BI,1,100,640
1734423807.722604,315081,49017,1,BI,1,100,920
1734423808.241605,315600,49102,1,BI,1,100,520
1734423808.882605,316241,49201,1,BI,1,100,640
1734423809.601606,316960,49319,1,BI,1,100,720
1734423810.201607,317560,49418,1,BI,1,100,600
1734423810.894608,318253,49540,1,BI,1,100,680
1734423811.695609,319054,49657,1,BI,1,100,800
1734423812.334610,319693,49776,1,BI,1,100,640
1734423813.094611,320453,49894,1,BI,1,100,760
1734423813.854613,321213,50026,1,BI,1,100,760
1734423814.588614,321947,50141,1,BI,1,100,720
1734423815.227614,322586,50242,1,BI,1,100,640
1734423815.907615,323266,50366,1,BI,1,100,680
1734423816.547616,323906,50464,1,BI,1,100,640
1734423817.187617,324546,50565,1,BI,1,100,640
1734423817.841618,325200,50680,1,BI,1,100,640
1734423818.520619,325879,50783,1,BI,1,100,680
1734423819.201620,326560,50899,1,BI,1,100,680
1734423819.840621,327199,51000,1,BI,1,100,640
1734423820.640622,327999,51133,1,BI,1,100,800
1734423821.453623,328812,51268,1,BI,1,100,800
1734423822.253624,329612,51401,1,BI,1,100,800
1734423823.093626,330452,51535,1,BI,1,100,840
1734423823.773627,331132,51651,1,BI,1,100,680
1734423824.533628,331892,51768,1,BI,1,100,760
1734423825.226629,332585,51883,1,BI,1,100,680
1734423826.146630,333505,52037,1,BI,1,100,920
1734423826.626631,333985,52104,1,BI,1,100,480
1734423827.266632,334625,52222,1,BI,1,100,640
1734423827.946633,335305,52322,1,BI,1,100,680
1734423828.586633,335945,52443,1,BI,1,100,640
1734423829.199634,336558,52541,1,BI,1,100,600
1734423829.839635,337198,52642,1,BI,1,100,640
1734423830.519636,337878,52757,1,BI,1,100,680
1734423831.079637,338438,52847,1,BI,1,100,560
1734423831.719638,339078,52948,1,BI,1,100,640
1734423832.412639,339771,53065,1,BI,1,100,680
1734423833.012640,340371,53170,1,BI,1,100,600
1734423833.612641,340971,53271,1,BI,1,100,600
1734423834.212641,341571,53355,1,BI,1,100,600
1734423834.852642,342211,53473,1,BI,1,100,640
1734423835.492643,342851,53575,1,BI,1,100,640
1734423836.065644,343424,53676,1,BI,1,100,560
1734423836.705645,344064,53785,1,BI,1,100,640
1734423837.305646,344664,53884,1,BI,1,100,600
1734423837.905647,345264,53968,1,BI,1,100,600
1734423838.465647,345824,54070,1,BI,1,100,560
1734423839.065648,346424,54170,1,BI,1,100,600
1734423839.678649,347037,54271,1,BI,1,100,600
1734423840.278650,347637,54370,1,BI,1,100,600
1734423840.838651,348197,54453,1,BI,1,100,560
1734423841.438652,348797,54561,1,BI,1,100,600
1734423842.038653,349397,54661,1,BI,1,100,600
1734423842.638654,349997,54761,1,BI,1,100,600
1734423843.238654,350597,54847,1,BI,1,100,600
1734423843.851655,351210,54946,1,BI,1,100,600
1734423844.491656,351850,55063,1,BI,1,100,640
1734423845.131657,352490,55162,1,BI,1,100,640
1734423845.731658,353090,55263,1,BI,1,100,600
1734423846.371659,353730,55372,1,BI,1,100,640
1734423846.984660,354343,55456,1,BI,1,100,600
1734423847.584661,354943,55556,1,BI,1,100,600
1734423848.184661,355543,55657,1,BI,1,100,600
1734423848.824662,356183,55758,1,BI,1,100,640
1734423849.464663,356823,55874,1,BI,1,100,640
1734423850.104664,357463,55975,1,BI,1,100,640
1734423850.797665,358156,56090,1,BI,1,100,680
1734423851.437666,358796,56191,1,BI,1,100,640
1734423852.077667,359436,56297,1,BI,1,100,640
1734423852.717668,360076,56396,1,BI,1,100,640
1734423853.357669,360716,56499,1,BI,1,100,640
1734423854.037670,361396,56615,1,BI,1,100,680
1734423854.690670,362049,56716,1,BI,1,100,640
1734423855.330672,362689,56831,1,BI,1,100,640
1734423856.010673,363369,56932,1,BI,1,100,680
1734423856.610673,363969,57030,1,BI,1,100,600
1734423857.290674,364649,57154,1,BI,1,100,680
1734423857.983675,365342,57271,1,BI,1,100,680
1734423858.663676,366022,57372,1,BI,1,100,680
1734423859.383677,366742,57488,1,BI,1,100,720
1734423860.063678,367422,57603,1,BI,1,100,680
1734423860.743679,368102,57721,1,BI,1,100,680
1734423861.436680,368795,57820,1,BI,1,100,680
1734423862.116681,369475,57939,1,BI,1,100,680
1734423862.796682,370155,58055,1,BI,1,100,680
1734423863.436683,370795,58158,1,BI,1,100,640
1734423864.076684,371435,58257,1,BI,1,100,640
1734423864.716685,372075,58358,1,BI,1,100,640
1734423865.369686,372728,58473,1,BI,1,100,640
1734423866.009687,373368,58574,1,BI,1,100,640
1734423866.649688,374008,58673,1,BI,1,100,640
1734423867.249688,374608,58780,1,BI,1,100,600
1734423867.889689,375248,58881,1,BI,1,100,640
1734423868.542690,375901,58999,1,BI,1,100,640
1734423869.142691,376501,59100,1,BI,1,100,600
1734423869.782692,377141,59199,1,BI,1,100,640
1734423870.382693,377741,59300,1,BI,1,100,600
1734423871.022694,378381,59401,1,BI,1,100,640
1734423871.702695,379061,59518,1,BI,1,100,680
1734423872.435696,379794,59639,1,BI,1,100,720
1734423873.115697,380474,59742,1,BI,1,100,680
1734423873.795698,381154,59857,1,BI,1,100,680
1734423874.435699,381794,59958,1,BI,1,100,640
1734423875.115700,382474,60074,1,BI,1,100,680
1734423875.768701,383127,60175,1,BI,1,100,640
1734423876.448702,383807,60290,1,BI,1,100,680
1734423877.048702,384407,60391,1,BI,1,100,600
1734423877.768703,385127,60514,1,BI,1,100,720
1734423878.408704,385767,60615,1,BI,1,100,640
1734423879.088705,386447,60732,1,BI,1,100,680
1734423879.741706,387100,60835,1,BI,1,100,640
1734423880.421707,387780,60951,1,BI,1,100,680
1734423881.061708,388420,61052,1,BI,1,100,640
1734423881.701709,389060,61152,1,BI,1,100,640
1734423882.341710,389700,61241,1,BI,1,100,640
1734423883.034711,390393,61363,1,BI,1,100,680
1734423883.674712,391033,61462,1,BI,1,100,640
1734423884.354713,391713,61580,1,BI,1,100,680
1734423884.994714,392353,61679,1,BI,1,100,640
1734423885.674715,393033,61794,1,BI,1,100,680
1734423886.354716,393713,61912,1,BI,1,100,680
1734423887.007717,394366,62011,1,BI,1,100,640
1734423887.687718,395046,62115,1,BI,1,100,680
1734423888.327718,395686,62234,1,BI,1,100,640
1734423889.007720,396366,62333,1,BI,1,100,680
1734423889.687720,397046,62451,1,BI,1,100,680
1734423890.420722,397779,62566,1,BI,1,100,720
1734423891.060722,398419,62682,1,BI,1,100,640
1734423891.700723,399059,62783,1,BI,1,100,640
1734423892.300724,399659,62882,1,BI,1,100,600
1734423892.940725,400299,62990,1,BI,1,100,640
1734423893.593726,400952,63090,1,BI,1,100,640
1734423894.233727,401592,63192,1,BI,1,100,640
1734423894.913728,402272,63308,1,BI,1,100,680
1734423895.633729,402992,63425,1,BI,1,100,720
1734423896.273730,403632,63525,1,BI,1,100,640
