LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1734179457.675600,145839.000,21047,4,EM,1,100,RS
1734179457.725600,145889.000,21047,4,EM,1,100,RB
1734179457.775600,145939.000,21047,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179457.825600,145989.000,21047,4,EM,1,100,PS
1734179457.875850,146039.250,21078,4,EM,1,100,RS
1734179457.926100,146089.500,21078,4,EM,1,100,RB
1734179457.976350,146139.750,21078,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179458.026600,146190.000,21078,4,EM,1,100,PS
1734179458.077100,146240.500,21114,4,EM,1,100,RS
1734179458.127600,146291.000,21114,4,EM,1,100,RB
1734179458.178100,146341.500,21114,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179458.228600,146392.000,21114,4,EM,1,100,PS
1734179458.278850,146442.250,21145,4,EM,1,100,RS
1734179458.329100,146492.500,21145,4,EM,1,100,RB
1734179458.379350,146542.750,21145,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179458.429600,146593.000,21145,4,EM,1,100,PS
1734179458.482850,146646.250,21184,4,EM,1,100,RS
1734179458.536100,146699.500,21184,4,EM,1,100,RB
1734179458.589350,146752.750,21184,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179458.642600,146806.000,21184,4,EM,1,100,PS
1734179458.692850,146856.250,21218,4,EM,1,100,RS
1734179458.743100,146906.500,21218,4,EM,1,100,RB
1734179458.793350,146956.750,21218,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179458.843600,147007.000,21218,4,EM,1,100,PS
1734179458.893850,147057.250,21251,4,EM,1,100,RS
1734179458.944100,147107.500,21251,4,EM,1,100,RB
1734179458.994350,147157.750,21251,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179459.044600,147208.000,21251,4,EM,1,100,PS
1734179459.094850,147258.250,21285,4,EM,1,100,RS
1734179459.145100,147308.500,21285,4,EM,1,100,RB
