LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1734179796.426535,484590.000,10675,2,AK,1,100,RD
1734179798.964534,487128.000,11509,2,AK,1,100,10673
1734179801.502534,489666.000,11509,2,AK,1,100,RD
1734179801.507534,489671.000,11512,2,AK,1,100,11510
1734179801.512534,489676.000,11512,2,AK,1,100,RD
1734179804.061533,492225.000,12347,2,AK,1,100,11510
1734179806.610533,494774.000,12347,2,AK,1,100,RD
1734179806.643533,494807.000,12350,2,AK,1,100,12348
1734179806.676533,494840.000,12350,2,AK,1,100,RD
1734179809.206033,497369.500,13181,2,AK,1,100,12348
1734179811.735532,499899.000,13181,2,AK,1,100,RD
1734179811.743032,499906.500,13184,2,AK,1,100,13182
1734179811.750532,499914.000,13184,2,AK,1,100,RD
1734179814.297031,502460.500,14016,2,AK,1,100,13182
1734179816.843531,505007.000,14016,2,AK,1,100,RD
1734179816.850531,505014.000,14019,2,AK,1,100,14017
1734179816.857531,505021.000,14019,2,AK,1,100,RD
1734179819.413030,507576.500,14863,2,AK,1,100,14017
1734179821.968530,510132.000,14863,2,AK,1,100,RD
1734179821.978030,510141.500,14866,2,AK,1,100,14864
1734179821.987530,510151.000,14866,2,AK,1,100,RD
1734179824.531529,512695.000,15697,2,AK,1,100,14864
1734179827.075529,515239.000,15697,2,AK,1,100,RD
1734179827.085529,515249.000,15700,2,AK,1,100,15698
1734179827.095529,515259.000,15700,2,AK,1,100,RD
1734179829.651028,517814.500,16547,2,AK,1,100,15698
1734179832.206528,520370.000,16547,2,AK,1,100,RD
1734179832.217028,520380.500,16550,2,AK,1,100,16548
1734179832.227528,520391.000,16550,2,AK,1,100,RD
1734179834.776527,522940.000,17382,2,AK,1,100,16548
1734179837.325527,525489.000,17382,2,AK,1,100,RD
1734179837.330527,525494.000,17385,2,AK,1,100,17383
1734179837.335527,525499.000,17385,2,AK,1,100,RD
1734179839.884027,528047.500,18216,2,AK,1,100,17383
1734179842.432526,530596.000,18216,2,AK,1,100,RD
1734179842.443526,530607.000,18219,2,AK,1,100,18217
1734179842.454526,530618.000,18219,2,AK,1,100,RD
1734179845.017025,533180.500,19068,2,AK,1,100,18217
1734179847.579525,535743.000,19068,2,AK,1,100,RD
1734179847.589525,535753.000,19071,2,AK,1,100,19069
1734179847.599525,535763.000,19071,2,AK,1,100,RD
1734179850.143524,538307.000,19905,2,AK,1,100,19069
1734179852.687524,540851.000,19905,2,AK,1,100,RD
1734179852.697024,540860.500,19908,2,AK,1,100,19906
1734179852.706524,540870.000,19908,2,AK,1,100,RD
1734179855.265523,543429.000,20755,2,AK,1,100,19906
1734179857.824523,545988.000,20755,2,AK,1,100,RD
1734179857.834523,545998.000,20758,2,AK,1,100,20756
1734179857.844523,546008.000,20758,2,AK,1,100,RD
1734179860.388523,548552.000,21588,2,AK,1,100,20756
1734179862.932522,551096.000,21588,2,AK,1,100,RD
1734179862.939022,551102.500,21591,2,AK,1,100,21589
1734179862.945522,551109.000,21591,2,AK,1,100,RD
1734179865.493021,553656.500,22425,2,AK,1,100,21589
1734179868.040521,556204.000,22425,2,AK,1,100,RD
1734179868.046521,556210.000,22428,2,AK,1,100,22426
1734179868.052521,556216.000,22428,2,AK,1,100,RD
1734179870.604021,558767.500,23262,2,AK,1,100,22426
1734179873.155520,561319.000,23262,2,AK,1,100,RD
1734179873.164520,561328.000,23265,2,AK,1,100,23263
1734179873.173520,561337.000,23265,2,AK,1,100,RD
1734179875.732020,563895.500,24111,2,AK,1,100,23263
1734179878.290519,566454.000,24111,2,AK,1,100,RD
1734179878.299019,566462.500,24114,2,AK,1,100,24112
1734179878.307519,566471.000,24114,2,AK,1,100,RD
1734179880.851519,569015.000,24944,2,AK,1,100,24112
1734179883.395518,571559.000,24944,2,AK,1,100,RD
1734179883.406518,571570.000,24947,2,AK,1,100,24945
1734179883.417518,571581.000,24947,2,AK,1,100,RD
1734179885.960018,574123.500,25786,2,AK,1,100,24945
1734179888.502517,576666.000,25786,2,AK,1,100,RD
