LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1734179452.557601,140721.000,20210,2,PI,1,100,165090
1734179452.597601,140761.000,20210,2,PI,1,100,164974
1734179452.637601,140801.000,20225,3,PI,1,100,164927
1734179452.677601,140841.000,20225,3,PI,1,100,164898
1734179452.717601,140881.000,20225,3,PI,1,100,164849
1734179452.757601,140921.000,20242,3,PI,1,100,164851
1734179452.797601,140961.000,20242,3,PI,1,100,164878
1734179452.837601,141001.000,20242,3,PI,1,100,164849
1734179452.877601,141041.000,20258,2,PI,1,100,164864
1734179452.917601,141081.000,20258,2,PI,1,100,164851
1734179452.957601,141121.000,20275,3,PI,1,100,164871
1734179452.997601,141161.000,20275,3,PI,1,100,164872
1734179453.037601,141201.000,20275,3,PI,1,100,164879
1734179453.077601,141241.000,20292,3,PI,1,100,164941
1734179453.117601,141281.000,20292,3,PI,1,100,164997
1734179453.157601,141321.000,20292,3,PI,1,100,165004
1734179453.197601,141361.000,20309,2,PI,1,100,165051
1734179453.237601,141401.000,20309,2,PI,1,100,165120
1734179453.284101,141447.500,20325,2,PI,1,100,165117
1734179453.330601,141494.000,20325,2,PI,1,100,165164
1734179453.370601,141534.000,20343,3,PI,1,100,165227
1734179453.410601,141574.000,20343,3,PI,1,100,165226
1734179453.450601,141614.000,20343,3,PI,1,100,165284
1734179453.490601,141654.000,20364,3,PI,1,100,165326
1734179453.530601,141694.000,20364,3,PI,1,100,165337
1734179453.570601,141734.000,20364,3,PI,1,100,165409
1734179453.610601,141774.000,20379,2,PI,1,100,165349
1734179453.650601,141814.000,20379,2,PI,1,100,165149
1734179453.690601,141854.000,20396,3,PI,1,100,165074
1734179453.730601,141894.000,20396,3,PI,1,100,165013
1734179453.770601,141934.000,20396,3,PI,1,100,164959
1734179453.810601,141974.000,20413,2,PI,1,100,164954
1734179453.850601,142014.000,20413,2,PI,1,100,164931
1734179453.890601,142054.000,20429,3,PI,1,100,164942
1734179453.930601,142094.000,20429,3,PI,1,100,164921
1734179453.970601,142134.000,20429,3,PI,1,100,164900
1734179454.010601,142174.000,20446,2,PI,1,100,164894
1734179454.050601,142214.000,20446,2,PI,1,100,164910
1734179454.090601,142254.000,20463,3,PI,1,100,164904
1734179454.130601,142294.000,20463,3,PI,1,100,164953
1734179454.170601,142334.000,20463,3,PI,1,100,164956
1734179454.210601,142374.000,20482,2,PI,1,100,164977
1734179454.250601,142414.000,20482,2,PI,1,100,165008
1734179454.290601,142454.000,20498,3,PI,1,100,165031
1734179454.330601,142494.000,20498,3,PI,1,100,165059
1734179454.370601,142534.000,20498,3,PI,1,100,165081
1734179454.410601,142574.000,20515,2,PI,1,100,165102
1734179454.450601,142614.000,20515,2,PI,1,100,165134
1734179454.490601,142654.000,20530,3,PI,1,100,165168
1734179454.530601,142694.000,20530,3,PI,1,100,165189
1734179454.570601,142734.000,20530,3,PI,1,100,165246
1734179454.610601,142774.000,20547,2,PI,1,100,165253
1734179454.650601,142814.000,20547,2,PI,1,100,165130
1734179454.690601,142854.000,20564,3,PI,1,100,165008
1734179454.730601,142894.000,20564,3,PI,1,100,164899
1734179454.770601,142934.000,20564,3,PI,1,100,164809
1734179454.810601,142974.000,20581,2,PI,1,100,164781
1734179454.850601,143014.000,20581,2,PI,1,100,164774
