LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1735118641.557685,1175274.500,57792,2,EL,1,100,-18425.199219
1735118641.624185,1175341.000,57792,2,EL,1,100,-18424.599609
1735118641.691185,1175408.000,57809,2,EL,1,100,-18424.199219
1735118641.758185,1175475.000,57809,2,EL,1,100,-18423.800781
1735118641.824185,1175541.000,57825,1,EL,1,100,-18423.000000
1735118641.891186,1175608.000,57843,2,EL,1,100,-18423.000000
1735118641.958186,1175675.000,57843,2,EL,1,100,-18422.800781
1735118642.024186,1175741.000,57859,1,EL,1,100,-18422.400391
1735118642.091186,1175808.000,57878,2,EL,1,100,-18422.400391
1735118642.158186,1175875.000,57878,2,EL,1,100,-18422.000000
1735118642.224186,1175941.000,57895,1,EL,1,100,-18420.599609
1735118642.291186,1176008.000,57910,2,EL,1,100,-18420.400391
1735118642.358186,1176075.000,57910,2,EL,1,100,-18421.000000
1735118642.424186,1176141.000,57926,1,EL,1,100,-18420.599609
1735118642.491186,1176208.000,57944,2,EL,1,100,-18421.000000
1735118642.558187,1176275.000,57944,2,EL,1,100,-18421.000000
1735118642.624187,1176341.000,57960,1,EL,1,100,-18421.000000
1735118642.691187,1176408.000,57975,2,EL,1,100,-18420.800781
1735118642.758187,1176475.000,57975,2,EL,1,100,-18420.599609
1735118642.824187,1176541.000,57993,1,EL,1,100,-18419.599609
1735118642.891187,1176608.000,58011,2,EL,1,100,-18419.599609
1735118642.958187,1176675.000,58011,2,EL,1,100,-18419.800781
1735118643.024187,1176741.000,58027,1,EL,1,100,-18420.000000
1735118643.091187,1176808.000,58042,2,EL,1,100,-18420.000000
1735118643.158187,1176875.000,58042,2,EL,1,100,-18420.000000
1735118643.224187,1176941.000,58059,1,EL,1,100,-18420.000000
1735118643.291188,1177008.000,58078,2,EL,1,100,-18420.000000
1735118643.358188,1177075.000,58078,2,EL,1,100,-18420.400391
1735118643.424188,1177141.000,58094,1,EL,1,100,-18421.000000
1735118643.491188,1177208.000,58111,2,EL,1,100,-18420.000000
1735118643.558188,1177275.000,58111,2,EL,1,100,-18420.000000
1735118643.624188,1177341.000,58126,1,EL,1,100,-18420.000000
1735118643.691188,1177408.000,58143,2,EL,1,100,-18419.800781
1735118643.758188,1177475.000,58143,2,EL,1,100,-18419.800781
1735118643.824688,1177541.500,58160,2,EL,1,100,-18419.599609
1735118643.891188,1177608.000,58160,2,EL,1,100,-18419.000000
1735118643.958189,1177675.000,58177,1,EL,1,100,-18419.000000
1735118644.024689,1177741.500,58191,2,EL,1,100,-18419.000000
1735118644.091189,1177808.000,58191,2,EL,1,100,-18419.000000
1735118644.158189,1177875.000,58208,1,EL,1,100,-18418.800781
