LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1735118523.153013,1056870.000,38528,4,EM,1,100,PS
1735118523.203263,1056920.250,38562,4,EM,1,100,RS
1735118523.253513,1056970.500,38562,4,EM,1,100,RB
1735118523.303763,1057020.750,38562,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118523.354013,1057071.000,38562,4,EM,1,100,PS
1735118523.404263,1057121.250,38593,4,EM,1,100,RS
1735118523.454514,1057171.500,38593,4,EM,1,100,RB
1735118523.504764,1057221.750,38593,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118523.555014,1057272.000,38593,4,EM,1,100,PS
1735118523.605764,1057322.750,38629,4,EM,1,100,RS
1735118523.656514,1057373.500,38629,4,EM,1,100,RB
1735118523.707264,1057424.250,38629,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118523.758014,1057475.000,38629,4,EM,1,100,PS
1735118523.808264,1057525.250,38660,4,EM,1,100,RS
1735118523.858514,1057575.500,38660,4,EM,1,100,RB
1735118523.908764,1057625.750,38660,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118523.959014,1057676.000,38660,4,EM,1,100,PS
1735118524.009264,1057726.250,38696,4,EM,1,100,RS
1735118524.059514,1057776.500,38696,4,EM,1,100,RB
1735118524.109765,1057826.750,38696,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118524.160015,1057877.000,38696,4,EM,1,100,PS
1735118524.210265,1057927.250,38730,4,EM,1,100,RS
1735118524.260515,1057977.500,38730,4,EM,1,100,RB
1735118524.310765,1058027.750,38730,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118524.361015,1058078.000,38730,4,EM,1,100,PS
1735118524.411515,1058128.500,38763,4,EM,1,100,RS
1735118524.462015,1058179.000,38763,4,EM,1,100,RB
1735118524.512515,1058229.500,38763,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118524.563015,1058280.000,38763,4,EM,1,100,PS
1735118524.613765,1058330.750,38797,4,EM,1,100,RS
1735118524.664515,1058381.500,38797,4,EM,1,100,RB
1735118524.715265,1058432.250,38797,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118524.766016,1058483.000,38797,4,EM,1,100,PS
1735118524.816015,1058533.000,38830,4,EM,1,100,RS
1735118524.866016,1058583.000,38830,4,EM,1,100,RB
1735118524.916016,1058633.000,38830,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118524.966016,1058683.000,38830,4,EM,1,100,PS
1735118525.016266,1058733.250,38862,4,EM,1,100,RS
1735118525.066516,1058783.500,38862,4,EM,1,100,RB
1735118525.116766,1058833.750,38862,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118525.167016,1058884.000,38862,4,EM,1,100,PS
1735118525.217266,1058934.250,38898,4,EM,1,100,RS
1735118525.267516,1058984.500,38898,4,EM,1,100,RB
1735118525.317766,1059034.750,38898,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118525.368016,1059085.000,38898,4,EM,1,100,PS
1735118525.418766,1059135.750,38930,4,EM,1,100,RS
1735118525.469517,1059186.500,38930,4,EM,1,100,RB
1735118525.520267,1059237.250,38930,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118525.571017,1059288.000,38930,4,EM,1,100,PS
1735118525.621267,1059338.250,38963,4,EM,1,100,RS
1735118525.671517,1059388.500,38963,4,EM,1,100,RB
1735118525.721767,1059438.750,38963,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118525.772017,1059489.000,38963,4,EM,1,100,PS
1735118525.822267,1059539.250,38999,4,EM,1,100,RS
1735118525.872517,1059589.500,38999,4,EM,1,100,RB
1735118525.922767,1059639.750,38999,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118525.973017,1059690.000,38999,4,EM,1,100,PS
1735118526.023267,1059740.250,39030,4,EM,1,100,RS
1735118526.073517,1059790.500,39030,4,EM,1,100,RB
1735118526.123767,1059840.750,39030,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118526.174017,1059891.000,39030,4,EM,1,100,PS
1735118526.224267,1059941.250,39064,4,EM,1,100,RS
1735118526.274518,1059991.500,39064,4,EM,1,100,RB
1735118526.324768,1060041.750,39064,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118526.375018,1060092.000,39064,4,EM,1,100,PS
1735118526.426268,1060143.250,39097,4,EM,1,100,RS
1735118526.477518,1060194.500,39097,4,EM,1,100,RB
1735118526.528768,1060245.750,39097,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118526.580018,1060297.000,39097,4,EM,1,100,PS
1735118526.630268,1060347.250,39131,4,EM,1,100,RS
1735118526.680518,1060397.500,39131,4,EM,1,100,RB
1735118526.730768,1060447.750,39131,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118526.781018,1060498.000,39131,4,EM,1,100,PS
1735118526.832018,1060549.000,39167,4,EM,1,100,RS
1735118526.883018,1060600.000,39167,4,EM,1,100,RB
1735118526.934019,1060651.000,39167,4,EM,1,100,2024-12-25_16-21-47-852462.csv
